Temperature,Species,Individuals,Sex,Date,Day,Stage,BL,BW,Mortality
30,Gryllodes sigillatus,63,F,16/06/24,21,L3,8,0.041,N
30,Gryllodes sigillatus,64,F,16/06/24,21,L3,7,0.036,N
30,Gryllodes sigillatus,65,M,16/06/24,21,L3,6,0.016,N
30,Gryllodes sigillatus,66,M,16/06/24,21,L3,7.5,0.034,N
30,Gryllodes sigillatus,67,F,16/06/24,21,L3,7,0.013,N
30,Gryllodes sigillatus,68,M,16/06/24,21,L3,7.5,0.03,N
30,Gryllodes sigillatus,69,F,16/06/24,21,L3,7,0.013,N
30,Gryllodes sigillatus,70,F,16/06/24,21,L3,8,0.049,N
30,Gryllodes sigillatus,71,NA,16/06/24,21,NA,NA,NA,Y
30,Gryllodes sigillatus,72,M,16/06/24,21,L3,8,0.045,N
30,Gryllodes sigillatus,73,M,16/06/24,21,L3,7.5,0.03,N
30,Gryllodes sigillatus,74,F,16/06/24,21,L3,7,0.035,N
30,Gryllodes sigillatus,75,M,16/06/24,21,L3,8,0.046,N
30,Gryllodes sigillatus,76,F,16/06/24,21,L3,7,0.013,N
30,Gryllodes sigillatus,77,F,16/06/24,21,L3,7,0.024,N
30,Gryllodes sigillatus,78,M,16/06/24,21,L3,6,0.012,N
30,Gryllodes sigillatus,79,M,16/06/24,21,L3,7.5,0.031,N
30,Gryllodes sigillatus,80,F,16/06/24,21,L3,7,0.025,N
30,Gryllodes sigillatus,81,M,16/06/24,21,L3,6,0.012,N
30,Gryllodes sigillatus,82,F,16/06/24,21,L3,7.5,0.037,N
30,Gryllodes sigillatus,83,F,16/06/24,21,L3,7,0.033,N
30,Gryllodes sigillatus,84,F,16/06/24,21,L3,8,0.041,N
30,Gryllodes sigillatus,85,F,16/06/24,21,L3,8,0.045,N
30,Gryllodes sigillatus,86,NA,16/06/24,21,NA,NA,NA,Y
30,Gryllodes sigillatus,87,F,16/06/24,21,L3,7,0.016,N
30,Gryllodes sigillatus,88,M,16/06/24,21,L3,6,0.013,N
30,Gryllodes sigillatus,89,NA,16/06/24,21,NA,NA,NA,Y
30,Gryllodes sigillatus,90,F,16/06/24,21,L3,7,0.022,N
30,Gryllodes sigillatus,91,F,16/06/24,21,L3,7,0.032,N
30,Gryllodes sigillatus,92,F,16/06/24,21,L3,8,0.047,N
30,Gryllodes sigillatus,93,M,16/06/24,21,L3,8,0.042,N
30,Gryllodes sigillatus,94,M,16/06/24,21,L3,6,0.016,N
30,Gryllodes sigillatus,95,M,16/06/24,21,L3,6,0.015,N
30,Gryllodes sigillatus,96,F,16/06/24,21,L3,7,0.032,N
30,Gryllodes sigillatus,97,NA,16/06/24,21,NA,NA,NA,Y
30,Gryllodes sigillatus,98,F,16/06/24,21,L3,7,0.036,N
30,Gryllodes sigillatus,99,F,16/06/24,21,L3,7,0.016,N
30,Gryllodes sigillatus,100,F,16/06/24,21,L3,8,0.042,N
30,Gryllodes sigillatus,101,M,16/06/24,21,L3,6,0.012,N
30,Gryllodes sigillatus,102,F,16/06/24,21,L3,7,0.016,N
30,Gryllodes sigillatus,103,F,16/06/24,21,L3,7,0.023,N
30,Gryllodes sigillatus,104,M,16/06/24,21,L3,8,0.042,N
30,Gryllodes sigillatus,105,F,16/06/24,21,L3,7.5,0.034,N
30,Gryllodes sigillatus,106,F,16/06/24,21,L3,7.5,0.013,N
30,Gryllodes sigillatus,107,F,16/06/24,21,L3,7,0.025,N
30,Gryllodes sigillatus,108,F,16/06/24,21,L3,7.5,0.016,N
30,Gryllodes sigillatus,109,F,16/06/24,21,L3,8,0.042,N
30,Gryllodes sigillatus,110,F,16/06/24,21,L3,7.5,0.013,N
30,Gryllodes sigillatus,111,NA,16/06/24,21,NA,NA,NA,Y
30,Gryllodes sigillatus,112,M,16/06/24,21,L3,8,0.043,N
30,Gryllodes sigillatus,113,F,16/06/24,21,L3,7,0.036,N
30,Gryllodes sigillatus,114,M,16/06/24,21,L3,8,0.045,N
30,Gryllodes sigillatus,115,F,16/06/24,21,L3,8,0.042,N
30,Gryllodes sigillatus,116,F,16/06/24,21,L3,7,0.035,N
30,Gryllodes sigillatus,117,M,16/06/24,21,L3,8,0.043,N
30,Gryllodes sigillatus,118,F,16/06/24,21,L3,7.5,0.039,N
30,Gryllodes sigillatus,119,F,16/06/24,21,L3,7,0.022,N
30,Gryllodes sigillatus,120,F,16/06/24,21,L3,7.5,0.036,N
30,Gryllodes sigillatus,121,M,16/06/24,21,L3,6,0.012,N
30,Gryllodes sigillatus,122,M,16/06/24,21,L3,8,0.042,N
30,Gryllodes sigillatus,123,F,16/06/24,21,L3,8,0.049,N
30,Gryllodes sigillatus,124,F,16/06/24,21,L3,7,0.033,N
30,Gryllodes sigillatus,125,F,16/06/24,21,L3,7.5,0.013,N
30,Gryllodes sigillatus,126,F,16/06/24,21,L3,8,0.042,N
30,Gryllodes sigillatus,127,M,16/06/24,21,L3,6,0.012,N
30,Gryllodes sigillatus,128,M,16/06/24,21,L3,7.5,0.033,N
30,Gryllodes sigillatus,129,M,16/06/24,21,L3,7.5,0.033,N
30,Gryllodes sigillatus,130,NA,16/06/24,21,NA,NA,NA,Y
30,Gryllodes sigillatus,131,F,16/06/24,21,L3,7.5,0.017,N
30,Gryllodes sigillatus,132,M,16/06/24,21,L3,6,0.013,N
30,Gryllodes sigillatus,133,M,16/06/24,21,L3,7.5,0.033,N
30,Gryllodes sigillatus,134,F,16/06/24,21,L3,7.5,0.013,N
30,Gryllodes sigillatus,135,F,16/06/24,21,L3,7,0.015,N
30,Gryllodes sigillatus,136,F,16/06/24,21,L3,7,0.033,N
30,Gryllodes sigillatus,137,F,16/06/24,21,L3,7,0.028,N
30,Gryllodes sigillatus,138,F,16/06/24,21,L3,7,0.036,N
30,Gryllodes sigillatus,139,NA,16/06/24,21,NA,NA,NA,Y
30,Gryllodes sigillatus,140,F,16/06/24,21,L3,8,0.045,N
30,Gryllodes sigillatus,141,F,16/06/24,21,L3,7,0.022,N
30,Gryllodes sigillatus,142,NA,16/06/24,21,NA,NA,NA,Y
30,Gryllodes sigillatus,143,M,16/06/24,21,L3,7.5,0.03,N
30,Gryllodes sigillatus,144,F,16/06/24,21,L3,7,0.012,N
30,Gryllodes sigillatus,145,F,16/06/24,21,L3,7.5,0.016,N
30,Gryllodes sigillatus,146,F,16/06/24,21,L3,8,0.042,N
30,Gryllodes sigillatus,147,F,16/06/24,21,L3,8,0.042,N
30,Gryllodes sigillatus,148,M,16/06/24,21,L3,8,0.043,N
30,Gryllodes sigillatus,149,M,16/06/24,21,L3,7.5,0.033,N
30,Gryllodes sigillatus,150,M,16/06/24,21,L3,6,0.012,N
30,Gryllodes sigillatus,1,F,23/06/24,28,L4,10.7,0.102,N
30,Gryllodes sigillatus,2,M,23/06/24,28,L4,11.2,0.094,N
30,Gryllodes sigillatus,3,F,23/06/24,28,L4,8.5,0.054,N
30,Gryllodes sigillatus,4,F,23/06/24,28,L4,10,0.093,N
30,Gryllodes sigillatus,5,F,23/06/24,28,L4,10,0.092,N
30,Gryllodes sigillatus,6,M,23/06/24,28,L4,7,0.04,N
30,Gryllodes sigillatus,7,M,23/06/24,28,L4,9,0.069,N
30,Gryllodes sigillatus,8,M,23/06/24,28,L4,7,0.035,N
30,Gryllodes sigillatus,9,M,23/06/24,28,L4,10.9,0.093,N
30,Gryllodes sigillatus,10,M,23/06/24,28,L4,10.9,0.09,N
30,Gryllodes sigillatus,11,F,23/06/24,28,L4,11.2,0.101,N
30,Gryllodes sigillatus,12,F,23/06/24,28,L4,10,0.092,N
30,Gryllodes sigillatus,13,M,23/06/24,28,L4,7,0.041,N
30,Gryllodes sigillatus,14,F,23/06/24,28,L4,9.5,0.072,N
30,Gryllodes sigillatus,15,F,23/06/24,28,NA,NA,NA,Y
30,Gryllodes sigillatus,16,F,23/06/24,28,L4,10,0.093,N
30,Gryllodes sigillatus,17,F,23/06/24,28,L4,10,0.088,N
30,Gryllodes sigillatus,18,F,23/06/24,28,L4,10.4,0.102,N
30,Gryllodes sigillatus,19,F,23/06/24,28,L4,10,0.095,N
30,Gryllodes sigillatus,20,NA,23/06/24,28,NA,NA,NA,Y
30,Gryllodes sigillatus,21,F,23/06/24,28,L4,9,0.059,N
30,Gryllodes sigillatus,22,NA,23/06/24,28,NA,NA,NA,Y
30,Gryllodes sigillatus,23,M,23/06/24,28,L4,7,0.04,N
30,Gryllodes sigillatus,24,F,23/06/24,28,L4,10,0.092,N
30,Gryllodes sigillatus,25,F,23/06/24,28,L4,10,0.096,N
30,Gryllodes sigillatus,26,F,23/06/24,28,L4,10,0.095,N
30,Gryllodes sigillatus,27,F,23/06/24,28,L4,10.9,0.097,N
30,Gryllodes sigillatus,28,M,23/06/24,28,L4,10.9,0.094,N
30,Gryllodes sigillatus,29,F,23/06/24,28,L4,10.9,0.097,N
30,Gryllodes sigillatus,30,M,23/06/24,28,L4,7,0.041,N
30,Gryllodes sigillatus,31,F,23/06/24,28,L4,10,0.091,N
30,Gryllodes sigillatus,32,M,23/06/24,28,L4,10.9,0.088,N
30,Gryllodes sigillatus,33,M,23/06/24,28,L4,11.2,0.093,N
30,Gryllodes sigillatus,34,NA,23/06/24,28,NA,NA,NA,Y
30,Gryllodes sigillatus,35,M,23/06/24,28,L4,11.2,0.087,N
30,Gryllodes sigillatus,36,F,23/06/24,28,L4,9,0.062,N
30,Gryllodes sigillatus,37,F,23/06/24,28,L4,8.5,0.058,N
30,Gryllodes sigillatus,38,F,23/06/24,28,L4,9,0.065,N
30,Gryllodes sigillatus,39,F,23/06/24,28,L4,8.5,0.054,N
30,Gryllodes sigillatus,40,F,23/06/24,28,L4,10,0.092,N
30,Gryllodes sigillatus,41,F,23/06/24,28,L4,9,0.062,N
30,Gryllodes sigillatus,42,F,23/06/24,28,L4,10,0.093,N
30,Gryllodes sigillatus,43,NA,23/06/24,28,NA,NA,NA,Y
30,Gryllodes sigillatus,44,F,23/06/24,28,L4,9,0.062,N
30,Gryllodes sigillatus,45,F,23/06/24,28,L4,10,0.093,N
30,Gryllodes sigillatus,46,F,23/06/24,28,L4,10,0.095,N
30,Gryllodes sigillatus,47,NA,23/06/24,28,NA,NA,NA,Y
30,Gryllodes sigillatus,48,F,23/06/24,28,L4,10,0.087,N
30,Gryllodes sigillatus,49,NA,23/06/24,28,NA,NA,NA,Y
30,Gryllodes sigillatus,50,M,23/06/24,28,L4,7,0.04,N
30,Gryllodes sigillatus,51,F,23/06/24,28,L4,10,0.092,N
30,Gryllodes sigillatus,52,M,23/06/24,28,L4,11.2,0.093,N
30,Gryllodes sigillatus,53,M,23/06/24,28,L4,9,0.072,N
30,Gryllodes sigillatus,54,M,23/06/24,28,L4,7,0.043,N
30,Gryllodes sigillatus,55,F,23/06/24,28,L4,9,0.062,N
30,Gryllodes sigillatus,56,F,23/06/24,28,L4,10.7,0.105,N
30,Gryllodes sigillatus,57,M,23/06/24,28,L4,7,0.032,N
30,Gryllodes sigillatus,58,NA,23/06/24,28,NA,NA,NA,Y
30,Gryllodes sigillatus,59,F,23/06/24,28,L4,10,0.095,N
30,Gryllodes sigillatus,60,F,23/06/24,28,L4,10,0.096,N
30,Gryllodes sigillatus,61,F,23/06/24,28,L4,9,0.06,N
30,Gryllodes sigillatus,62,F,23/06/24,28,L4,9.5,0.072,N
30,Gryllodes sigillatus,63,F,23/06/24,28,L4,11.2,0.097,N
30,Gryllodes sigillatus,64,F,23/06/24,28,L4,10,0.092,N
30,Gryllodes sigillatus,65,M,23/06/24,28,L4,7,0.041,N
30,Gryllodes sigillatus,66,M,23/06/24,28,L4,10.9,0.093,N
30,Gryllodes sigillatus,67,F,23/06/24,28,L4,9,0.063,N
30,Gryllodes sigillatus,68,M,23/06/24,28,L4,10.9,0.093,N
30,Gryllodes sigillatus,69,F,23/06/24,28,L4,9,0.066,N
30,Gryllodes sigillatus,70,F,23/06/24,28,L4,10,0.087,N
30,Gryllodes sigillatus,71,NA,23/06/24,28,NA,NA,NA,Y
30,Gryllodes sigillatus,72,M,23/06/24,28,L4,11.2,0.09,N
30,Gryllodes sigillatus,73,M,23/06/24,28,L4,10.9,0.094,N
30,Gryllodes sigillatus,74,F,23/06/24,28,NA,NA,NA,Y
30,Gryllodes sigillatus,75,M,23/06/24,28,L4,11.2,0.087,N
30,Gryllodes sigillatus,76,F,23/06/24,28,L4,9,0.065,N
30,Gryllodes sigillatus,77,F,23/06/24,28,L4,9,0.063,N
30,Gryllodes sigillatus,78,M,23/06/24,28,L4,7,0.04,N
30,Gryllodes sigillatus,79,M,23/06/24,28,L4,10.9,0.093,N
30,Gryllodes sigillatus,80,F,23/06/24,28,L4,10,0.093,N
30,Gryllodes sigillatus,81,M,23/06/24,28,L4,7,0.04,N
30,Gryllodes sigillatus,82,F,23/06/24,28,L4,10,0.071,N
30,Gryllodes sigillatus,83,F,23/06/24,28,L4,10,0.093,N
30,Gryllodes sigillatus,84,F,23/06/24,28,L4,10.9,0.098,N
30,Gryllodes sigillatus,85,F,23/06/24,28,L4,10.9,0.098,N
30,Gryllodes sigillatus,86,NA,23/06/24,28,NA,NA,NA,Y
30,Gryllodes sigillatus,87,F,23/06/24,28,L4,9,0.066,N
30,Gryllodes sigillatus,88,M,23/06/24,28,NA,NA,NA,Y
30,Gryllodes sigillatus,89,NA,23/06/24,28,NA,NA,NA,Y
30,Gryllodes sigillatus,90,F,23/06/24,28,L4,10,0.095,N
30,Gryllodes sigillatus,91,F,23/06/24,28,L4,10,0.096,N
30,Gryllodes sigillatus,92,F,23/06/24,28,L4,10,0.09,N
30,Gryllodes sigillatus,93,M,23/06/24,28,L4,11.2,0.09,N
30,Gryllodes sigillatus,94,M,23/06/24,28,L4,7,0.043,N
30,Gryllodes sigillatus,95,M,23/06/24,28,L4,7,0.04,N
30,Gryllodes sigillatus,96,F,23/06/24,28,L4,10,0.095,N
30,Gryllodes sigillatus,97,NA,23/06/24,28,NA,NA,NA,Y
30,Gryllodes sigillatus,98,F,23/06/24,28,NA,NA,NA,Y
30,Gryllodes sigillatus,99,F,23/06/24,28,NA,NA,NA,Y
30,Gryllodes sigillatus,100,F,23/06/24,28,L4,10.9,0.098,N
30,Gryllodes sigillatus,101,M,23/06/24,28,L4,7,0.043,N
30,Gryllodes sigillatus,102,F,23/06/24,28,L4,9,0.065,N
30,Gryllodes sigillatus,103,F,23/06/24,28,L4,10,0.095,N
30,Gryllodes sigillatus,104,M,23/06/24,28,NA,NA,NA,Y
30,Gryllodes sigillatus,105,F,23/06/24,28,L4,10.4,0.101,N
30,Gryllodes sigillatus,106,F,23/06/24,28,L4,9.5,0.075,N
30,Gryllodes sigillatus,107,F,23/06/24,28,L4,10,0.093,N
30,Gryllodes sigillatus,108,F,23/06/24,28,L4,9.5,0.075,N
30,Gryllodes sigillatus,109,F,23/06/24,28,L4,11.2,0.098,N
30,Gryllodes sigillatus,110,F,23/06/24,28,L4,9.5,0.072,N
30,Gryllodes sigillatus,111,NA,23/06/24,28,NA,NA,NA,Y
30,Gryllodes sigillatus,112,M,23/06/24,28,L4,10.9,0.088,N
30,Gryllodes sigillatus,113,F,23/06/24,28,L4,10,0.093,N
30,Gryllodes sigillatus,114,M,23/06/24,28,L4,11.2,0.088,N
30,Gryllodes sigillatus,115,F,23/06/24,28,L4,11.2,0.101,N
30,Gryllodes sigillatus,116,F,23/06/24,28,L4,10,0.092,N
30,Gryllodes sigillatus,117,M,23/06/24,28,L4,11.2,0.091,N
30,Gryllodes sigillatus,118,F,23/06/24,28,L4,10,0.07,N
30,Gryllodes sigillatus,119,F,23/06/24,28,L4,10,0.092,N
30,Gryllodes sigillatus,120,F,23/06/24,28,L4,10,0.073,N
30,Gryllodes sigillatus,121,M,23/06/24,28,L4,7,0.043,N
30,Gryllodes sigillatus,122,M,23/06/24,28,L4,10.9,0.087,N
30,Gryllodes sigillatus,123,F,23/06/24,28,L4,10,0.087,N
30,Gryllodes sigillatus,124,F,23/06/24,28,L4,10,0.095,N
30,Gryllodes sigillatus,125,F,23/06/24,28,L4,9.5,0.072,N
30,Gryllodes sigillatus,126,F,23/06/24,28,L4,11.2,0.1,N
30,Gryllodes sigillatus,127,M,23/06/24,28,L4,7,0.044,N
30,Gryllodes sigillatus,128,M,23/06/24,28,L4,11.2,0.094,N
30,Gryllodes sigillatus,129,M,23/06/24,28,L4,10.9,0.093,N
30,Gryllodes sigillatus,130,NA,23/06/24,28,NA,NA,NA,Y
30,Gryllodes sigillatus,131,F,23/06/24,28,L4,9.5,0.075,N
30,Gryllodes sigillatus,132,M,23/06/24,28,L4,7,0.044,N
30,Gryllodes sigillatus,133,M,23/06/24,28,L4,10.9,0.094,N
30,Gryllodes sigillatus,134,F,23/06/24,28,L4,9.5,0.075,N
30,Gryllodes sigillatus,135,F,23/06/24,28,L4,9,0.063,N
30,Gryllodes sigillatus,136,F,23/06/24,28,L4,10,0.092,N
30,Gryllodes sigillatus,137,F,23/06/24,28,L4,9,0.06,N
30,Gryllodes sigillatus,138,F,23/06/24,28,L4,10,0.095,N
30,Gryllodes sigillatus,139,NA,23/06/24,28,NA,NA,NA,Y
30,Gryllodes sigillatus,140,F,23/06/24,28,L4,10.9,0.1,N
30,Gryllodes sigillatus,141,F,23/06/24,28,L4,10,0.095,N
30,Gryllodes sigillatus,142,NA,23/06/24,28,NA,NA,NA,Y
30,Gryllodes sigillatus,143,M,23/06/24,28,L4,11.2,0.094,N
30,Gryllodes sigillatus,144,F,23/06/24,28,L4,9,0.066,N
30,Gryllodes sigillatus,145,F,23/06/24,28,L4,9.5,0.072,N
30,Gryllodes sigillatus,146,F,23/06/24,28,L4,10.9,0.098,N
30,Gryllodes sigillatus,147,F,23/06/24,28,L4,10.9,0.098,N
30,Gryllodes sigillatus,148,M,23/06/24,28,L4,10.9,0.091,N
30,Gryllodes sigillatus,149,M,23/06/24,28,L4,10.9,0.094,N
30,Gryllodes sigillatus,150,M,23/06/24,28,L4,7,0.044,N
30,Gryllodes sigillatus,1,F,30/06/24,35,L5,14.4,0.212,N
30,Gryllodes sigillatus,2,M,30/06/24,35,L5,13.2,0.175,N
30,Gryllodes sigillatus,3,F,30/06/24,35,L5,11.2,0.121,N
30,Gryllodes sigillatus,4,F,30/06/24,35,L5,12.9,0.185,N
30,Gryllodes sigillatus,5,F,30/06/24,35,L5,13.2,0.188,N
30,Gryllodes sigillatus,6,M,30/06/24,35,L5,9.5,0.091,N
30,Gryllodes sigillatus,7,M,30/06/24,35,L5,12.2,0.158,N
30,Gryllodes sigillatus,8,M,30/06/24,35,L5,9,0.076,N
30,Gryllodes sigillatus,9,M,30/06/24,35,L5,12.9,0.175,N
30,Gryllodes sigillatus,10,M,30/06/24,35,L5,12.9,0.17,N
30,Gryllodes sigillatus,11,F,30/06/24,35,L5,13.9,0.195,N
30,Gryllodes sigillatus,12,F,30/06/24,35,L5,13.4,0.216,N
30,Gryllodes sigillatus,13,M,30/06/24,35,L5,9.5,0.092,N
30,Gryllodes sigillatus,14,F,30/06/24,35,L5,12.7,0.166,N
30,Gryllodes sigillatus,15,F,30/06/24,35,NA,NA,NA,Y
30,Gryllodes sigillatus,16,F,30/06/24,35,L5,13.7,0.214,N
30,Gryllodes sigillatus,17,F,30/06/24,35,L5,12.4,0.172,N
30,Gryllodes sigillatus,18,F,30/06/24,35,L5,14.4,0.214,N
30,Gryllodes sigillatus,19,F,30/06/24,35,L5,13.2,0.185,N
30,Gryllodes sigillatus,20,NA,30/06/24,35,NA,NA,NA,Y
30,Gryllodes sigillatus,21,F,30/06/24,35,L5,11.2,0.118,N
30,Gryllodes sigillatus,22,NA,30/06/24,35,NA,NA,NA,Y
30,Gryllodes sigillatus,23,M,30/06/24,35,L5,9.5,0.095,N
30,Gryllodes sigillatus,24,F,30/06/24,35,NA,NA,NA,Y
30,Gryllodes sigillatus,25,F,30/06/24,35,L5,12.9,0.187,N
30,Gryllodes sigillatus,26,F,30/06/24,35,L5,13.2,0.184,N
30,Gryllodes sigillatus,27,F,30/06/24,35,L5,14.2,0.191,N
30,Gryllodes sigillatus,28,M,30/06/24,35,L5,13.2,0.178,N
30,Gryllodes sigillatus,29,F,30/06/24,35,L5,14.2,0.192,N
30,Gryllodes sigillatus,30,M,30/06/24,35,L5,9.5,0.094,N
30,Gryllodes sigillatus,31,F,30/06/24,35,L5,12.4,0.169,N
30,Gryllodes sigillatus,32,M,30/06/24,35,L5,13.2,0.167,N
30,Gryllodes sigillatus,33,M,30/06/24,35,L5,13.2,0.176,N
30,Gryllodes sigillatus,34,NA,30/06/24,35,NA,NA,NA,Y
30,Gryllodes sigillatus,35,M,30/06/24,35,L5,13.2,0.166,N
30,Gryllodes sigillatus,36,F,30/06/24,35,L5,10.9,0.114,N
30,Gryllodes sigillatus,37,F,30/06/24,35,L5,10.9,0.118,N
30,Gryllodes sigillatus,38,F,30/06/24,35,L5,10.9,0.11,N
30,Gryllodes sigillatus,39,F,30/06/24,35,L5,10.9,0.121,N
30,Gryllodes sigillatus,40,F,30/06/24,35,L5,12.9,0.188,N
30,Gryllodes sigillatus,41,F,30/06/24,35,L5,11.2,0.11,N
30,Gryllodes sigillatus,42,F,30/06/24,35,L5,12.9,0.188,N
30,Gryllodes sigillatus,43,NA,30/06/24,35,NA,NA,NA,Y
30,Gryllodes sigillatus,44,F,30/06/24,35,L5,11.2,0.119,N
30,Gryllodes sigillatus,45,F,30/06/24,35,L5,12.9,0.185,N
30,Gryllodes sigillatus,46,F,30/06/24,35,L5,12.9,0.185,N
30,Gryllodes sigillatus,47,NA,30/06/24,35,NA,NA,NA,Y
30,Gryllodes sigillatus,48,F,30/06/24,35,L5,12.7,0.171,N
30,Gryllodes sigillatus,49,NA,30/06/24,35,NA,NA,NA,Y
30,Gryllodes sigillatus,50,M,30/06/24,35,L5,9.5,0.091,N
30,Gryllodes sigillatus,51,F,30/06/24,35,L5,12.9,0.185,N
30,Gryllodes sigillatus,52,M,30/06/24,35,L5,12.9,0.179,N
30,Gryllodes sigillatus,53,M,30/06/24,35,L5,11.9,0.158,N
30,Gryllodes sigillatus,54,M,30/06/24,35,L5,9.5,0.092,N
30,Gryllodes sigillatus,55,F,30/06/24,35,L5,10.9,0.113,N
30,Gryllodes sigillatus,56,F,30/06/24,35,L5,14.7,0.214,N
30,Gryllodes sigillatus,57,M,30/06/24,35,L5,9,0.078,N
30,Gryllodes sigillatus,58,NA,30/06/24,35,NA,NA,NA,Y
30,Gryllodes sigillatus,59,F,30/06/24,35,L5,13.4,0.214,N
30,Gryllodes sigillatus,60,F,30/06/24,35,L5,12.9,0.184,N
30,Gryllodes sigillatus,61,F,30/06/24,35,L5,10.9,0.119,N
30,Gryllodes sigillatus,62,F,30/06/24,35,L5,12.4,0.166,N
30,Gryllodes sigillatus,63,F,30/06/24,35,L5,14.2,0.195,N
30,Gryllodes sigillatus,64,F,30/06/24,35,L5,13.2,0.187,N
30,Gryllodes sigillatus,65,M,30/06/24,35,L5,9.5,0.095,N
30,Gryllodes sigillatus,66,M,30/06/24,35,L5,13.2,0.179,N
30,Gryllodes sigillatus,67,F,30/06/24,35,L5,10.9,0.114,N
30,Gryllodes sigillatus,68,M,30/06/24,35,L5,13.2,0.175,N
30,Gryllodes sigillatus,69,F,30/06/24,35,L5,10.9,0.111,N
30,Gryllodes sigillatus,70,F,30/06/24,35,L5,12.4,0.169,N
30,Gryllodes sigillatus,71,NA,30/06/24,35,NA,NA,NA,Y
30,Gryllodes sigillatus,72,M,30/06/24,35,L5,12.9,0.17,N
30,Gryllodes sigillatus,73,M,30/06/24,35,L5,12.9,0.178,N
30,Gryllodes sigillatus,74,F,30/06/24,35,NA,NA,NA,Y
30,Gryllodes sigillatus,75,M,30/06/24,35,L5,13.2,0.166,N
30,Gryllodes sigillatus,76,F,30/06/24,35,L5,10.9,0.114,N
30,Gryllodes sigillatus,77,F,30/06/24,35,L5,10.9,0.118,N
30,Gryllodes sigillatus,78,M,30/06/24,35,L5,9.5,0.091,N
30,Gryllodes sigillatus,79,M,30/06/24,35,L5,13.2,0.175,N
30,Gryllodes sigillatus,80,F,30/06/24,35,L5,13.4,0.216,N
30,Gryllodes sigillatus,81,M,30/06/24,35,L5,9.5,0.095,N
30,Gryllodes sigillatus,82,F,30/06/24,35,L5,13.2,0.143,N
30,Gryllodes sigillatus,83,F,30/06/24,35,L5,13.2,0.185,N
30,Gryllodes sigillatus,84,F,30/06/24,35,L5,14.2,0.191,N
30,Gryllodes sigillatus,85,F,30/06/24,35,L5,13.9,0.191,N
30,Gryllodes sigillatus,86,NA,30/06/24,35,NA,NA,NA,Y
30,Gryllodes sigillatus,87,F,30/06/24,35,L5,11.2,0.111,N
30,Gryllodes sigillatus,88,M,30/06/24,35,NA,NA,NA,Y
30,Gryllodes sigillatus,89,NA,30/06/24,35,NA,NA,NA,Y
30,Gryllodes sigillatus,90,F,30/06/24,35,L5,13.7,0.213,N
30,Gryllodes sigillatus,91,F,30/06/24,35,L5,12.9,0.187,N
30,Gryllodes sigillatus,92,F,30/06/24,35,L5,12.7,0.171,N
30,Gryllodes sigillatus,93,M,30/06/24,35,L5,12.9,0.167,N
30,Gryllodes sigillatus,94,M,30/06/24,35,L5,9.5,0.095,N
30,Gryllodes sigillatus,95,M,30/06/24,35,L5,9.5,0.095,N
30,Gryllodes sigillatus,96,F,30/06/24,35,L5,12.9,0.187,N
30,Gryllodes sigillatus,97,NA,30/06/24,35,NA,NA,NA,Y
30,Gryllodes sigillatus,98,F,30/06/24,35,NA,NA,NA,Y
30,Gryllodes sigillatus,99,F,30/06/24,35,NA,NA,NA,Y
30,Gryllodes sigillatus,100,F,30/06/24,35,L5,14.2,0.194,N
30,Gryllodes sigillatus,101,M,30/06/24,35,L5,9.5,0.092,N
30,Gryllodes sigillatus,102,F,30/06/24,35,L5,11.2,0.113,N
30,Gryllodes sigillatus,103,F,30/06/24,35,L5,13.4,0.217,N
30,Gryllodes sigillatus,104,M,30/06/24,35,NA,NA,NA,Y
30,Gryllodes sigillatus,105,F,30/06/24,35,L5,14.4,0.215,N
30,Gryllodes sigillatus,106,F,30/06/24,35,L5,12.7,0.169,N
30,Gryllodes sigillatus,107,F,30/06/24,35,L5,13.4,0.214,N
30,Gryllodes sigillatus,108,F,30/06/24,35,L5,12.7,0.17,N
30,Gryllodes sigillatus,109,F,30/06/24,35,L5,13.9,0.192,N
30,Gryllodes sigillatus,110,F,30/06/24,35,L5,12.4,0.17,N
30,Gryllodes sigillatus,111,NA,30/06/24,35,NA,NA,NA,Y
30,Gryllodes sigillatus,112,M,30/06/24,35,L5,13.2,0.167,N
30,Gryllodes sigillatus,113,F,30/06/24,35,L5,12.9,0.188,N
30,Gryllodes sigillatus,114,M,30/06/24,35,L5,13.2,0.169,N
30,Gryllodes sigillatus,115,F,30/06/24,35,L5,13.9,0.195,N
30,Gryllodes sigillatus,116,F,30/06/24,35,L5,12.9,0.185,N
30,Gryllodes sigillatus,117,M,30/06/24,35,L5,12.9,0.17,N
30,Gryllodes sigillatus,118,F,30/06/24,35,L5,12.9,0.143,N
30,Gryllodes sigillatus,119,F,30/06/24,35,L5,13.7,0.214,N
30,Gryllodes sigillatus,120,F,30/06/24,35,L5,12.9,0.139,N
30,Gryllodes sigillatus,121,M,30/06/24,35,L5,9.5,0.092,N
30,Gryllodes sigillatus,122,M,30/06/24,35,L5,13.2,0.169,N
30,Gryllodes sigillatus,123,F,30/06/24,35,L5,12.7,0.172,N
30,Gryllodes sigillatus,124,F,30/06/24,35,L5,13.2,0.184,N
30,Gryllodes sigillatus,125,F,30/06/24,35,L5,12.7,0.166,N
30,Gryllodes sigillatus,126,F,30/06/24,35,L5,14.2,0.195,N
30,Gryllodes sigillatus,127,M,30/06/24,35,L5,9.5,0.094,N
